PC1,PC2,PC3
-0.11566177244007518,0.6436963294075229,0.19397199327116366
-0.06571253375425128,0.08972500205775909,0.018756141342853187
-0.06476984162555735,-0.045368459266803156,-0.04888162594522994
-0.10084426331036499,0.11623224668878007,-0.02529432113255733
-0.0473005492116512,-0.09433728972810813,-0.05619541223300057
0.008473491749911475,0.042513143509684465,0.009410265893973412
-0.07664838100630136,0.1599996988060019,0.06516947719372895
-0.09503110450495736,0.2509764003698882,0.026307264552689464
0.039955486926801606,-0.22307147660039903,0.4063066503142275
-0.04449802761733984,0.029224416961826746,0.06418076738869966
-0.0378490893656122,0.01593347561743253,-0.015494835402666624
-0.08276217691353613,0.1323797361131,0.03509735466830953
0.8581859405001694,0.14594336102138128,-0.08044634506162075
-0.06034788659022855,-0.014326146326661687,-0.026124390202626763
-0.050734180141133484,-0.03664846803294622,-0.03210700311447124
-0.06169367248594895,0.17216249094564923,0.022095818287468122
-0.020627342130785577,-0.14587650392992219,0.17452673655002077
-0.06113211643749987,-0.07474835701613668,-0.032237491910337014
-0.04404881087486661,-0.08562433065896939,-0.04746744758683577
-0.009665868998501005,-0.17121275002204792,0.26286270145674373
-0.05213828179015204,0.09997881166344895,-0.0028747204091442726
-0.05364437134672562,-0.09844086934090274,0.07795717408518436
-0.05805501490814243,0.0007698878221025529,-0.014348186149806747
-0.10806178935152543,0.23031146991859847,0.050266840779859184
0.07004638014624322,-0.13696728609784187,0.19680233788049045
-0.06688382223224018,-0.09727677044012181,-0.37273700303346763
0.02140946734434562,-0.26485950554968335,0.457925183116013
0.01729456845113682,-0.16668380443354844,0.19914746548768078
0.02543202780738244,-0.23136887110621948,0.3970369266295692
-0.019997005808700095,-0.11902630993987513,0.13739785500856705
-0.006315753238124229,-0.01056692419813103,-0.031022190647394716
0.03612560322119997,-0.06672216992180915,0.022610846357424042
-0.035283422494045924,-0.05301686351304994,-0.05009694021992465
-0.03480272624153982,-0.07714890134295922,-0.09799500708697298
-0.03174534888648696,-0.04689381438180141,-0.09064726980833697
-0.05117758689814521,-0.007875773568103359,-0.07336299219109584
-0.08598472684932833,0.22749800905124515,0.021370693682081856
0.007783639992556252,-0.1168387506186188,0.21986812527805566
-0.09493152162341552,0.14545404940181472,0.04167698401269199
-0.0770006799827618,0.13947212032054668,0.05771289678833596
-0.006395224083667116,-0.03813224032116948,-0.0420005117957336
-0.0493549045194198,-0.08996917595050165,-0.07397754955843772
-0.04060519975279001,0.033870853798491085,-0.03062444656473625
-0.040075250050159175,-0.04821261325617641,-0.061000808237967406
0.9050110700889755,0.10164358000393192,-0.04169624593578902
-0.08688066100991478,0.2622784109608013,-0.01619722079082105
-0.027865591984900736,-0.07362444869490514,-0.056397140865905575
-0.055777776992783114,-0.041600733710311893,0.04341686167640038
0.06781829885172372,0.005814855540379687,-0.016135519386101152
-0.10190220798277921,0.2834837945718015,0.06939906439629492
-0.07998405580328022,-0.0717238241493843,-0.3088179627757894
-0.027926916947949472,-0.0494855785278496,0.037342970407294764
-0.05711808620356432,-0.03161732855910201,-0.10213136839374963
-0.07188625657182582,-0.0745364216847229,-0.3310333933267691
-0.02971762396149328,-0.10047428628115743,0.24490079594217884
0.05055332149467405,-0.20204619420232733,0.335472125692175
-0.05567042399061275,-0.017066071945954924,-0.010861451297048503
-0.08688066100991478,0.2622784109608013,-0.01619722079082105
-0.11895915427647541,0.2753846386735853,0.07914663917121827
-0.010546231100408436,-0.06618493853360566,-0.09485375616345618
-0.01125643503427862,-0.11381920051120334,0.1497325075191867
-0.06732547550476636,-0.07316857183825605,-0.1905105001957099
-0.05712981723530276,-0.05563909941347866,-0.10262032899364232
-0.0572447156370134,-0.03228489002151077,-0.03125610342134401
-0.030575395153894583,0.03066519528233845,-0.014757003434420466
-0.060103303087453736,-0.06752258147568546,-0.10000768039829752
-0.053665158604550636,-0.03196388418049649,-0.04767308300642781
-0.05535921305769419,-0.08332601602005835,-0.02064779308410845
0.05718093721721823,-0.26458317197464426,0.38037761661351926
-0.06120837966599386,-0.09068310888075343,-0.0698609756889687
-0.0440396302215742,-0.03185653250067887,-0.028396382640225475
-0.06315771344780183,-0.06082359470132968,-0.002616661967770902
-0.05462114460117978,-0.06711956819275869,-0.1022311518239952
-0.05711688292804632,-0.06940257122256044,-0.22794772879811465
0.0026101084328929197,0.007205668782706991,-0.05443761425675878
-0.027815041041749602,-0.07376831034452891,-0.026991151895497164
-0.059981754953055515,0.30115906066123793,0.06776844281039678
-0.06443289412133368,0.1552066524732575,0.054265121458417366
0.06986357390094343,-0.020696027005179907,0.006240303487875066
0.004291772506900432,0.05937324444215854,-0.01172903289188034
-0.04445466150055237,-0.04413227244273645,-0.1872605231298412
0.015093756123553433,-0.182986728357086,0.2799458895624642
0.012509633083687719,-0.21183662570495967,0.3307464072319067
-0.06444930623983186,-0.07577288860558497,-0.10314096660397097
-0.08598472684932833,0.22749800905124515,0.021370693682081856
-0.04315707662653224,-0.09423129644528093,-0.039189738778278124
-0.03434539589376463,-0.14310284689942238,-0.006977233600578976
-0.043551979354028214,-0.1210905096842041,0.020810779519653443
-0.05927927452315676,0.03511065528243536,-0.03699390967632412
-0.0468536059419363,-0.022104230481878494,-0.0792177252998198
-0.0666502663990164,0.0325289138564298,-0.03224326310834992
0.08535229953835413,-0.2289472570011864,0.40583006766164104
-0.0974698016556835,0.2729156862006045,0.07119053233114973
-0.036979502328962716,-0.0020409347924859314,-0.031393297957082074
-0.068848004694464,0.04553669784587353,0.017167586142785823
0.8879735220967313,0.10830045453161705,-0.058945888254656596
-0.06504157185353754,-0.013118407281967216,-0.03269136434727391
-0.03751974185376951,-0.020284050231052574,0.03705207256277514
-0.04012216834608855,-0.01795928173670043,-0.13415937176218137
-0.04478473779313237,0.071262540137429,-0.005799559890453006
-0.05159109081810933,-0.07752651006721341,-0.2666894606313248
-0.05616240232433627,-0.03726919344203173,-0.03617530982845991
-0.05416969174504395,-0.09031313425222962,-0.06484047072260907
-0.05603706214491473,0.1166321304846335,0.09346359150254278
-0.03738426916206612,0.08344073057556634,-0.028150708938664268
-0.09675340226763189,0.3378745523541021,0.055418797497672825
-0.031062848827436387,-0.039536301362121815,-0.03144466442777058
-0.04207550357052543,-0.06991722805894617,-0.006350508329823525
-0.057975715156388746,-0.10982290025219085,-0.12485061209075952
-0.03879546091451485,-0.023068626839527512,-0.056463219205125995
0.011181473610751431,-0.13913060044760647,0.17131195462128465
0.0032271158680482986,-0.10183955442310035,0.13869766420334434
-0.04686203053455425,-0.08673457207884307,-0.06764099104983863
-0.03855355182494336,-0.02656763094747346,-0.09084850878412429
-0.11923515998940983,0.523425305410306,0.1554099323745367
-0.017758402577337448,-0.015069914812456287,-0.04130994337550094
0.004787544612017652,-0.1130507175368233,0.04116911375434042
-0.057462745207418835,0.035139061032801594,-0.018967655169571263
0.022637287254580907,-0.12206634542398759,0.16930487230559427
-0.06469413476243965,-0.09609602473999353,-0.18738249622721287
-0.05282162658904108,-0.06179948528472819,-0.05058042953442456
-0.06805918892117746,-0.043617614904592414,-0.09501608432451857
-0.05797714739901914,-0.05609159593419523,-0.07698898309636429
-0.06819137779529282,-0.09237265328360993,-0.28084686242884055
-0.07032146586907392,0.10755837944008485,-0.0032473601033711054
-0.07337946484143461,-0.03377634725120942,-0.001107645993203253
-0.059574132068222575,-0.05007031812213051,-0.011094462763767613
-0.04368164795558667,0.04686300404409181,0.03529866080841319
-0.062249237773586846,-0.07575789021258471,-0.023895394547564345
0.8895335497386082,0.10182717955884817,-0.06834745181791316
-0.03817064356223016,-0.05478574310862409,-0.19753224636096506
-0.017328459128161822,-0.037529205996647996,-0.012336725010097714
0.024063255103704523,-0.021224570395079786,-0.02845943374443685
-0.11646752648492406,0.30897640328064474,0.033718764183181434
-0.04546114711481719,0.054916949395029224,-0.051527163282292565
-0.03794591400581543,-0.04806965623369258,-0.20733698615958043
-0.06735077231253132,-0.042100118573385775,-0.0872414699547145
0.024460184484626696,-0.1798613543539338,0.2867608066459065
-0.06289703526931793,0.1788254804379917,0.053441158569984853
-0.016067473036976348,-0.008273306041204145,-0.011554387240484779
-0.019548722938288503,-0.10851409430153024,-0.04537804351259087
-0.09428148218293755,0.18880755627638796,0.08265904550680833
-0.034379662223372416,0.10959215951569085,0.01384170510416557
-0.014163459006709048,-0.03677093582276686,-0.03164295186743474
-0.049897435436887946,-0.061875400964440504,-0.10974201741503334
-0.05155776308092069,-0.05620150876976573,-0.20685522633291673
0.12467269303293468,0.03552827145889094,-0.011266915661714672
-0.008459379534884577,-0.05306297521382129,-0.018193455204021994
-0.055084487909104175,-0.06760921157351203,-0.1863686452846555
-0.051821026607217775,-0.11155965212140893,-0.07723940075043334
-0.0510099002970337,-0.0931519906344047,-0.2882009920258613
-0.052573862214167155,-0.06399352881854514,-0.00570067710699272
-0.08276217691353613,0.1323797361131,0.03509735466830953
0.002042198551981413,-0.0845983796000798,-0.10918590534793775
-0.08081396145056724,0.17966654969593868,0.022583199551348243
0.04273963283208626,-0.22197042200437667,0.3314350830770756
0.013658141010501274,-0.058629307761358926,-0.08147401720530248
-0.06525513685019986,0.023555341687557484,0.010462707716548024
-0.008864770701742046,-0.13287797681294589,0.21426279730329656
-0.05465342243896994,-0.08378076225496459,-0.031499163948074206
-0.08249001780509647,0.06230012757552866,-0.025109807644056747
-0.073096670192446,-0.06547707135668376,-0.1734243592139781
-0.07664838100630136,0.1599996988060019,0.06516947719372895
-0.11566177244007518,0.6436963294075229,0.19397199327116366
-0.03580071015428733,-0.007983803063705393,0.04343751326986971
0.9193050274565076,0.11301244145129946,-0.06238425469038786
-0.03345092506367088,-0.11182328331012271,-0.05750087229273459
0.05745002182803784,-0.1631185465977071,0.2733628359432067
-0.051641332776495526,0.06054956958935699,-0.005350527111163769
0.039876594869542495,-0.16641805557325112,0.24394831753058907
-0.030637820576964653,-0.07619945020395835,-0.0567362239021645
-0.02104816830872876,-0.06434000219424095,-0.017843820305717982
-0.11923515998940983,0.523425305410306,0.1554099323745367
-0.055358319261184105,0.01630665964473358,-0.012653004562339129
-0.04978570734752277,-0.0397202538472175,-0.09699154944466352
-0.07805990362631121,-0.09651345794557387,-0.25199672466223966
-0.03919375971098817,-0.01500687616007462,-0.029458750523415445
-0.04647933577714016,0.05809345096954212,0.006253727230047385
-0.00041910714185436007,-0.09756784083788149,-0.20543514265569976
-0.04477230908815246,-0.05579202962991979,-0.17703083314290582
-0.03103062961947954,-0.07781615379870374,-0.14302512367889708
-0.03648111398313184,0.08253771404439679,-0.0306863252980072
-0.06775348842469424,-0.07788208223727379,-0.2738816677804069
-0.05471529925886247,-0.07206923667047292,-0.010196149213162876
0.04788559362078164,-0.2555308715441933,0.3239904423662347
-0.040293885515976645,-0.04288126663432005,-0.030923945097778
-0.04685175803458392,0.09363173988811099,-0.03634135431775475
-0.021851939589534384,0.18778168272350262,-0.0035820088794617836
-0.039036981619646735,-0.04786848149908852,-0.047621206572894675
0.885606343064602,0.0894057130571914,-0.0610879024194064
-0.073096670192446,-0.06547707135668376,-0.1734243592139781
0.07223660666151235,-0.19912386365287388,0.28461672506209884
0.042881107747122976,-0.22768948941454822,0.27596235495086086
-0.11566177244007518,0.6436963294075229,0.19397199327116366
0.0011850315928341685,-0.029922233563311994,-0.11514245380621778
-9.645469173955409e-05,-0.13556713916444832,0.2226356569428832
-0.05247891988022927,-0.13384121458957066,-0.05505345436958175
-0.0657818031619645,0.05007342944751368,0.00037268384241715655
-0.06054951289493314,0.03923991065496423,-0.01644866966805225
0.00865812422337876,0.02175559593920514,-0.035305220918774964
-0.11563583952919186,0.29069897516908005,0.03577067240991334
-0.11566177244007518,0.6436963294075229,0.19397199327116366
-0.06948659399577911,0.1416187326451244,0.04182034186010802
-0.11923515998940983,0.523425305410306,0.1554099323745367
-0.04891564383375966,-0.041432768967012784,-0.016900148181909443
-0.05914975291105843,0.012373267843606442,-0.02436266285688632
0.0020870433494702707,-0.042299781338666166,-0.059867088115329765
-0.05315177845694784,-0.05535024737728539,-0.22691371543806213
-0.019262039993924417,-0.11357286309616389,0.06339142876354882
-0.11566177244007518,0.6436963294075229,0.19397199327116366
-0.056263517407002465,0.20175919973004944,0.05055107038987159
-0.027987112166753328,0.013528941573554564,-0.007664187155743265
-0.04522980926661502,-0.016015149741509586,-0.023519442905020272
-0.03672127692614432,-0.0024768802408140864,-0.027189372726104267
-0.02154541224594317,-0.19535210001304631,0.10262061336719572
-0.07664838100630136,0.1599996988060019,0.06516947719372895
0.06529557934094575,-0.010108660175830168,-0.03918031805990433
-0.058105343047270726,-0.06682188617437727,-0.054901669305603716
-0.07359840944985373,0.22269870913708067,0.04371260831586386
-0.0039507401879019625,-0.14675084966222432,0.25376265869754794
-0.11646752648492406,0.30897640328064474,0.033718764183181434
-0.05572790388063701,0.19441569970968306,0.012148441087035179
0.9076029599445337,0.10173756358884972,-0.03719823511604713
0.9018839804332233,0.09228079719114984,-0.01645204593773847
-0.04060519975279001,0.033870853798491085,-0.03062444656473625
-0.04554210139694195,0.017859563835299092,0.01012060079711013
-0.06725987525337189,0.115083294418763,0.0326043691496037
-0.11566177244007518,0.6436963294075229,0.19397199327116366
-0.02603503509491829,-0.12662108446273565,-0.13304742187524315
-0.08589825387045337,0.18717105165954784,0.06935582963748747
-0.00041910714185436007,-0.09756784083788149,-0.20543514265569976
-0.02836120746624113,-0.03835424793302955,-0.040836620997359165
-0.06295610981505967,0.19908639148160598,0.018007783112794055
0.008815863822863658,-0.20881170020571296,0.3483714458653125
-0.024376044486325018,-0.01444233784863859,-0.016885430568961992
-0.06626721289363595,-0.019964276053552183,-0.02377143601023031
-0.04700465231610636,-0.1405341097791422,0.06446327057862314
-0.029258567877067737,-0.09690619204337103,-0.08440090066695963
0.015910037679633275,-0.1012699662846934,-0.13252469802500833
-0.04791887571789119,0.1226395086403639,0.05030792391675368
-0.028642796388236375,-0.12538372145074383,0.09295382610245535
0.00812884206119147,-0.0749083615617989,-0.021399013786118186
-0.06289703526931793,0.1788254804379917,0.053441158569984853
0.003973932442085638,-0.17088653592245065,0.24635498878232623
-0.11566177244007518,0.6436963294075229,0.19397199327116366
-0.0927629311193728,0.33443153086009025,0.0964456972603069
-0.09002438127237489,0.05787477066909512,-0.23325199366796218
0.00015855367885806123,-0.12196983491779947,0.07508528598943562
-0.060432665405888306,-0.10437741305600592,-0.2761504232480099
-0.06188832371420736,-0.127982365151793,-0.01881720871428515
0.02172182344101389,-0.09104451941066058,0.07453807904264154
0.009771216492459264,-0.13036177954681252,0.2316882905660122
-0.015246437540890612,-0.021723079342939655,-0.012676901332207417
-0.053838547753187395,-0.061288732939400535,-0.22061913739201924
-0.03943588749400717,-0.11534935381705565,-0.08404673021205716
-0.04940595153511598,-0.04787211165381477,-0.18201893883495798
0.89232074909997,0.11083102958727921,-0.06074838523763625
-0.06853354039249522,0.07757821615599868,0.0010741786251643765
0.01211877276781545,-0.021988384256549528,-0.034192683224498165
-0.049242456328121444,-0.0005041095232024423,0.05122254268683109
-0.03669704832992711,-0.0561271287800431,-0.034544001507297056
-0.06355587170762272,-0.05161395724387803,-0.09944006622454832
-0.06289703526931793,0.1788254804379917,0.053441158569984853
-0.048342108677754785,-0.013982815956520601,0.03167454501366027
-0.06186755592188204,-0.0949865976539467,-0.25407745325642145
-0.03419725409883729,-0.031269109259271066,-0.0646488549647126
-0.05519827087961977,-0.07043299649809083,-0.2540403924084028
-0.06180755963899861,-0.014937691979193915,-0.0362520990946
-0.04044661845080966,-0.08662778462505234,0.017146015924239116
-0.02440393879686784,-0.09626297366315173,0.038673577395868346
-0.07979387923761035,0.16889530468227756,0.04994775711682473
-0.0340893629063224,0.013852810461919272,-0.024843642901834818
-0.04084242172556229,-0.10955195793960362,0.06841996207556898
-0.11646752648492406,0.30897640328064474,0.033718764183181434
0.9029417341690533,0.0965331169175936,-0.03754298419206397
-0.12443056816597539,0.2532998842131507,0.012798240174862124
0.03212743337694392,-0.1345526921579674,0.22604107294441034
-0.07862410282470887,0.08279461565138578,0.0077226323132158796
-0.06740165334368964,-0.004296924414426345,-0.04601168350789851
-0.03911435689565525,-0.09319589585962702,0.027606551688248257
-0.05593232691168672,-0.06444450372739281,-0.07249626912474763
-0.03918857457347749,-0.07155856009696808,-0.06241209994987707
-0.018230713541397887,-0.03884020976129572,-0.13466165500355373
0.020795509051544918,-0.007107618744455359,-0.028296718497659253
-0.03934661582473313,-0.05357472015540006,0.0061417508289304135
0.9034401392925138,0.10182232141038637,-0.04250345677992127
-0.0667878284576668,-0.10415650451524645,-0.3441626191429302
-0.07425913250672447,0.0034736954973888295,-0.08124675911349574
-0.06954493897095024,0.018796347667524044,-0.049157236652429624
-0.11566177244007518,0.6436963294075229,0.19397199327116366
-0.06458052524967753,-0.0899294315260182,-0.3221453091460623
-0.06850661287633547,-0.07912819641336834,-0.28030129809690274
-0.0019573950381106217,-0.1276150661944513,0.23471066865235757
-0.016703727174094685,-0.056416617647956156,-0.028132407199252033
-0.0009442686202236645,-0.22851857153876426,0.3926677815102771
0.06529557934094575,-0.010108660175830168,-0.03918031805990433
-0.030508045396147238,-0.035902192156625275,0.08327955434771411
-0.022729899954834983,-0.0969572204148369,-0.09842547585970719
-0.11895915427647541,0.2753846386735853,0.07914663917121827
-0.043849477781910395,-0.09074003568048412,-0.07640135033759599
-0.05670648989175644,-0.013683583777366011,-0.04987771414649447
-0.031983420408328085,-0.08632940393881311,-0.08974399459426889
-0.016857001559867597,-0.053544913990985925,-0.08421354814215176
-0.04878116135357572,0.0008480484612016403,-0.0733414733875876
0.005600410313736131,-0.15699936381058574,0.2485656438728651
-0.03051876233630468,-0.004181957366716649,0.02771807148633579
0.9255402038243327,0.11151841622938599,-0.06383130688216437
-0.048320705298746776,-0.0491776878553472,-0.15352342606489242
-0.026492252819210832,-0.09694369809753114,-0.015375847933786109
0.011066311257596186,-0.18817259816774085,0.32341273355159594
-0.0918419049397984,0.21641083099305014,0.06308732211563275
-0.05213828179015204,0.09997881166344895,-0.0028747204091442726
0.003558564134427528,-0.13550582820032833,0.2423491280371808
-0.04094976560929996,-0.044154717823700174,-0.04810134874931224
-0.11566177244007518,0.6436963294075229,0.19397199327116366
-0.08589825387045337,0.18717105165954784,0.06935582963748747
0.01615228479492294,-0.06796257381941676,-0.057219239333838455
0.9319520852057614,0.11384415957157384,-0.05744130791571211
-0.05914228730614666,0.02036607996188647,-0.04513115706244819
-0.050109877233543716,-0.032706746137286,-0.1040190490392402
0.039052308635418684,-0.22775404042260305,0.4124806333090685
-0.12443056816597539,0.2532998842131507,0.012798240174862124
-0.07178952034020415,-0.06003908105916123,-0.18653352330701461
-0.045514769111183066,-0.002495257038184001,0.009420360499125272
-0.10911136756615154,0.24858962880655838,0.05522038070693624
-0.07063909632010625,-0.061941030324297146,-0.1733128168762088
-0.021026845705209476,-0.06876268672782054,-0.06920642860830818
-0.11923515998940983,0.523425305410306,0.1554099323745367
-0.05213828179015204,0.09997881166344895,-0.0028747204091442726
-0.0918419049397984,0.21641083099305014,0.06308732211563275
-0.04801286738350672,0.12336742179132312,0.05033521115670545
-0.01082731506718104,-0.14744320773564165,0.11314020077205848
-0.030992432927599768,0.002673114877591415,-0.04765023555648305
-0.04992172353712165,-0.12263129760025401,0.012296319518214123
-0.03587225163186913,-0.050006298582077245,-0.01232648417775896
-0.041309863179225546,-0.0012751393567705166,0.003932067551919788
-0.041787498191645255,-0.033864030639388885,-0.03312903446135132
-0.05518159865143252,0.03805814829972132,-0.0023846077233091825
-0.08688066100991478,0.2622784109608013,-0.01619722079082105
0.03428345890389955,-0.22044474740770392,0.40278907302102535
0.899732934826199,0.09247284512726509,-0.02601605439421243
-0.09744160287460855,0.13587223442043975,-0.010369779749571173
-0.05132905088983921,-0.07474830786529184,-0.08233484066598254
-0.11563583952919186,0.29069897516908005,0.03577067240991334
-0.04467729190979438,-0.04278911366599452,-0.1037864873756884
0.9097998840939986,0.10723970032167045,-0.054996860353963645
-0.08990601964392939,0.3342703520185836,0.026844806480207747
-0.11895915427647541,0.2753846386735853,0.07914663917121827
-0.0860167067281166,0.22775407349635668,0.021377218589439764
-0.019133419748304226,-0.13059757803921895,0.0117036066246997
-0.02297465697095399,-0.07662501861690099,0.048342167990170215
-0.02104816830872876,-0.06434000219424095,-0.017843820305717982
-0.09058904471519645,0.02126491751969663,-0.11337705153015509
0.04850902134773991,-0.11808787966733862,0.11355391671557052
0.005298351368032021,-0.0877438783253817,-0.1330806453977889
0.021779455988555275,-0.12519561873174784,0.18407423192519254
-0.03147678553784398,-0.07262599502409622,-0.23088677219633663
0.8971406228808909,0.07255716052991201,-0.00548677886518325
-0.021157507859800445,-0.007962263907208741,-0.03081145212715017
-0.06169367248594895,0.17216249094564923,0.022095818287468122
-0.05465342243896994,-0.08378076225496459,-0.031499163948074206
-0.03213022536072232,-0.02081386198395796,-0.007309358054173653
-0.056924192013332715,-0.006138609059722202,-0.0022680735878594567
-0.019773456826352176,-0.13307157312473095,0.24456250396860335
0.008473491749911475,0.042513143509684465,0.009410265893973412
0.020454629456948682,-0.08784736573285369,0.041463263346807715
-0.05189694787556163,0.03434173293805986,-0.043746304415131
-0.028167336501435367,-0.023502264679528498,0.03634971678143399
-0.019491455339642975,-0.018845604709359323,-0.10225941829330647
-0.025335538064846425,0.01307420241079401,-0.01897823184320315
-0.07115074678264688,-0.022886994992804385,-0.14920342298711142
0.027547860567211695,-0.03356586450945789,-0.006245714866047708
-0.05922890183536004,-0.060665235062456045,-0.09754045804563982
-0.05922890183536004,-0.060665235062456045,-0.09754045804563982
-0.04071383935390924,-0.022870537804635025,0.010780983267086397
-0.04356965273334885,-0.08221205699541045,-0.12224112944185975
-0.04543699550625081,-0.09887975117093355,-0.004045657256298715
-0.06526700925780382,-0.06408201134888483,-0.27083238269309107
-0.06763672982452627,-0.10179310049840122,-0.08108257849492852
-0.029601591306778644,-0.0296330680332544,-0.0962815986613956
-0.0880966136837328,0.10472725323481766,-0.2373505191238315
-0.0456954834736121,-0.02507715223742313,0.017088002327507092
-0.009651862652697811,-0.02094228899511012,-0.04337928206493622
-0.052426103914216066,-0.0483522627506019,-0.1776448716945668
-0.058304143292094726,-0.04121724010441415,-0.0174996852516767
-0.03418293949967344,-0.10572121826308008,-0.3404369209063791
-0.043546976043032724,-0.06171557218280364,-0.10606340192423482
-0.040310941323803515,-0.0696177640130826,-0.04722785728544356
-0.020105735680805814,-0.05559594135472178,-0.12237868917642312
-0.046963046333499216,0.05820361999023697,-0.010357800096400355
-0.06676213636815416,0.05167200235244289,-0.06282560703227776
-0.04444393975513108,0.08406659122463445,-0.055823233267247946
-0.010953130878341256,-0.08815974804797336,-0.017721115582745653
0.09053115748218926,-0.052326282084421596,-0.07905716662647184
0.03859357491521242,-0.16928050381835932,0.2653936303176212
-0.08704571881624017,-0.09513761100621056,-0.3700983627651964
0.005430143686662344,-0.1910152919670395,0.2827502727564487
0.9217165086509659,0.10502863696158142,-0.047588918907830416
-0.015241217268257003,-0.009915990193369738,0.014337218121005744
-0.07253762265431314,0.04843309841664691,-0.02364169153712693
-0.008232065962862689,-0.012795182561612606,-0.003445780384572206
-0.06400084299373615,-0.0933885637773687,-0.12310712036216176
-0.08858622869871809,0.15939602333692954,0.07588206112388729
-0.11923515998940983,0.523425305410306,0.1554099323745367
-0.0408993869843971,-0.08180919651565577,-0.11412072698009028
-0.07282080964817506,-0.12475293579577929,-0.39984602368783306
-0.09360316928611694,0.08854363757883774,0.012529362893460355
-0.032509301067039004,0.029830656168385525,0.02537881864863606
-0.04580670849443382,-0.062201316701751636,-0.13369217263732916
-0.0010879852818668626,-0.13210948585072618,0.25296242440705785
-0.0013160053689608574,-0.09366292830713098,-0.06045113316883372
0.037194673160354914,-0.14095088133721168,0.20039660481714083
0.9031678777406479,0.11259285602071832,-0.06672141825508762
-0.06753499422324447,0.07577555004409056,-0.051857035736692945
-0.028323882619874088,-0.16174762820395128,0.08615549348392643
-0.07282080964817506,-0.12475293579577929,-0.39984602368783306
-0.0952160565625721,0.21864554996612298,0.08079296215436252
0.06144652381308873,-0.26897794119150414,0.4110337069338314
-0.061722564405894846,0.025868667206032685,-0.009058055134860153
-0.052055057757883584,-0.0594485890349488,-0.010024986528407782
-0.06025486909197047,-0.05549555512874345,-0.06241558810747485
-0.018055510222133843,-0.049034984574294706,-0.03345847754800466
-0.061282617552722726,-0.028949894580181993,-0.10713094074509699
-0.0594877507883015,-0.08538284965589711,-0.256236443334654
0.014042008558784048,-0.17433299777885097,0.3349094323259009
-0.05201077384291901,-0.07182968607903667,-0.058971962118840655
0.022806751706988117,-0.20446454994339655,0.2451127724512544
-0.03051876233630468,-0.004181957366716649,0.02771807148633579
-0.01743876103645914,-0.18043543559253852,0.07496268074897919
-0.033758936843139915,-0.02438321746037983,-0.046694721882893656
-0.10167527990919475,0.10545473945486968,-0.19557613267979665
-0.05267214532994535,0.04737877962032382,-0.005639908605107389
0.9048919436242632,0.12603599036672505,-0.07910634183616169
-0.05420740034554745,-0.1325887286388587,-0.21223911728944392
-0.08688066100991478,0.2622784109608013,-0.01619722079082105
0.009878231582260092,-0.13780725907741082,0.24896999109102474
-0.06337863741576868,-0.10568179652553404,-0.2813151298962661
-0.04130387150090242,-0.05361969823938952,-0.13107428399117058
0.02733720460250025,-0.16199845451361516,0.2841433619861757
-0.04999413685850934,-0.017125203860825732,-0.14250484383635983
-0.019745820320340453,-0.1499479663206468,0.27044397046373614
0.049109589481909036,-0.20459704340384702,0.3362264036390659
-0.10993330143234153,0.2692612552139558,0.05433853969797972
-0.051945391618646516,-0.06296086150598366,-0.08763005076034132
-0.008120746280798764,-0.1856340079709929,0.18307004725521367
0.032568314613439765,-0.16558528411030699,0.248939642562809
-0.03745212379514347,-0.10979000484959839,0.00019298508469970912
-0.06237292587360218,-0.041845727021088804,-0.07698783538608898
-0.03353850801696188,-0.10196291854282916,-0.13030237740164616
0.9117047123686314,0.12168655994501125,-0.07751744859685442
-0.09570955270791305,0.21174301072769705,-0.007656091058914326
-0.048320705298746776,-0.0491776878553472,-0.15352342606489242
-0.04484621775484712,-0.052543396136810284,-0.10102345347195951
-0.018030520519499982,-0.18917330303751295,0.25710993414107
-0.055895481425545304,0.08661422128929432,-0.05599159298288172
-0.04012216834608855,-0.01795928173670043,-0.13415937176218137
-0.032941668504970524,-0.17706262618604995,0.08192103126400611
-0.023235013946024948,-0.03233779414091174,-0.09295648273575516
-0.039487277221035844,-0.05999284219699741,-0.11313652759931916
-0.010720065009665405,0.05823956334670743,0.00680995872213479
-0.001849879659853442,0.11315155471006594,-0.02511407885157625
-0.06895423408208665,0.15520372517135259,0.026325899363848663
-0.06429262305664715,-0.090221122019244,-0.28480570064584615
-0.018880903778822265,-0.009596328132802862,-0.05110221683668585
0.025266827880131196,-0.1274039647938561,0.15230869677938094
0.03834803055843196,-0.22397322513169055,0.3523803480780097
-0.04337170868672628,-0.11805567166259788,-0.10895537555155364
-0.027254109530382046,-0.07860533412800626,-0.04990379734112354
-0.053060694657349194,-0.04988619709747339,-0.05639075756095791
-0.05550845832751148,-0.02367274580046406,-0.04558487009673705
-0.0572447156370134,-0.03228489002151077,-0.03125610342134401
0.9017331801855711,0.11415818396887459,-0.08274578451910919
-0.07950240148222633,0.23566984207274508,0.060154386487892175
0.08226802063241387,-0.07073512751457735,0.09328951682619459
-0.07950240148222633,0.23566984207274508,0.060154386487892175
-0.028243256553095963,0.0034565877197470234,-0.04996287767585915
0.014233196600572443,-0.2087242711404547,0.23910682757542356
-0.08540829860022954,0.18385789092485658,0.04153741069188392
0.049273687454176186,-0.18582881389692701,0.2920793788188604
-0.07506726766766995,-0.0990901604539407,-0.3331894046132116
-0.06794717024705008,-0.04434145982965469,-0.0949848423181007
